"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestSimpleText","","","test_literal_text_success","Test: literal_text mit success"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","1","offers.tests","test_models","TestZPPCertificationValidation","","","test_is_valid_today_with_expired_cert","Test: is_valid_today() False für abgelaufene Zertifizierung"
"passed","Thu Dec 25 12:55:41 UTC 2025","Thu Dec 25 12:55:45 UTC 2025","4060","courses.tests","test_models","TestLocationModel","","","test_location_coordinates_optional","Test: Koordinaten sind optional"
"passed","Thu Dec 25 12:58:20 UTC 2025","Thu Dec 25 12:58:20 UTC 2025","7","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_status_choices","Test: Verschiedene Statuse"
"passed","Thu Dec 25 12:55:02 UTC 2025","Thu Dec 25 12:55:02 UTC 2025","0","courses.tests","test_course_emails","TestCourseStartEmailService","","","test_service_initialization","Test: Service wird initialisiert"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_email_status_icon_only_not_sent","Test: email_status_icon_only() nicht versendet"
"passed","Thu Dec 25 12:57:08 UTC 2025","Thu Dec 25 12:57:08 UTC 2025","1","invoices.tests","test_models","TestInvoiceModel","","","test_invoice_string_representation","Test: __str__ gibt Rechnungsnummer und Kundenname"
"passed","Thu Dec 25 12:58:07 UTC 2025","Thu Dec 25 12:58:07 UTC 2025","5","customers.tests","test_models","TestCustomerModel","","","test_customer_no_geocoding_if_coordinates_exist",""
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestPdfGenerator","","","test_generate_returns_bytes","Test: generate() gibt Bytes zurück"
"passed","Thu Dec 25 12:56:01 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","1001","courses.tests","test_services","TestLocationGeocoder","","","test_geocode_location_not_found","Test: Geocoding wenn Ort nicht gefunden"
"passed","Thu Dec 25 12:56:47 UTC 2025","Thu Dec 25 12:56:47 UTC 2025","0","invoices.tests","test_models","TestDiscountApplier","","","test_get_original_amount_default","Test: Originalbetrag ist None wenn kein Rabatt"
"passed","Thu Dec 25 12:54:57 UTC 2025","Thu Dec 25 12:54:57 UTC 2025","1","courses.tests","test_course_emails","TestDiscountCodeService","","","test_service_initialization_custom_repository","Test: Service mit Custom Repository"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","2","offers.tests","test_models","TestOfferTaxCalculation","","","test_total_amount_with_tax","Test: total_amount mit Steuern"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestBadgeStyle","","","test_badge_secondary","Test: Secondary Badge"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","1","courses.tests","test_services","TestCeleryTaskManager","","","test_calculate_completion_email_send_datetime_no_time","Test: calculate_completion_email_send_datetime() ohne end_time (Fallback: 18:00)"
"passed","Thu Dec 25 12:58:53 UTC 2025","Thu Dec 25 12:58:57 UTC 2025","3665","customers.tests","test_models","TestContactChannelIntegration","","","test_customer_without_channel","Test: Customer ohne Kontaktkanal"
"passed","Thu Dec 25 12:58:27 UTC 2025","Thu Dec 25 12:58:27 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_course_optional","Test: Course ist optional"
"passed","Thu Dec 25 12:58:00 UTC 2025","Thu Dec 25 12:58:02 UTC 2025","2436","customers.tests","test_models","TestCustomerModel","","","test_customer_is_active_default_true","Test: is_active ist default True"
"passed","Thu Dec 25 12:57:56 UTC 2025","Thu Dec 25 12:58:00 UTC 2025","3451","customers.tests","test_models","TestCustomerModel","","","test_customer_mobile_optional","Test: Mobil ist optional"
"passed","Thu Dec 25 12:59:16 UTC 2025","Thu Dec 25 12:59:16 UTC 2025","2","customers.tests","test_services","TestDiscountCodeValidator","","","test_validate_code_not_yet_valid","Test: validate() Code ist noch nicht gültig"
"passed","Thu Dec 25 12:57:38 UTC 2025","Thu Dec 25 12:57:38 UTC 2025","5","invoices.tests","test_models","TestInvoiceCancellation","","","test_invoice_cancelled_at_timestamp","Test: cancelled_at timestamp wird korrekt gespeichert"
"passed","Thu Dec 25 12:56:44 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","0","invoices.tests","test_models","TestTaxCalculator","","","test_calculate_total_tax_exempt","Test: Gesamtbetrag tax_exempt"
"passed","Thu Dec 25 12:58:22 UTC 2025","Thu Dec 25 12:58:22 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_valid_from_defaults_today","Test: valid_from ist default heute"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","2","accounting.tests","test_models","TestAccountingEntryModel","","","test_create_expense_entry","Test: Expense Entry wird erstellt"
"passed","Thu Dec 25 12:56:16 UTC 2025","Thu Dec 25 12:56:16 UTC 2025","41","courses.tests","test_models","TestCourseIntegration","","","test_course_expiration_workflow","Test: Course Verfallsdatum Workflow"
"passed","Thu Dec 25 12:56:44 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","1","invoices.tests","test_models","TestTaxCalculator","","","test_calculate_total_with_fractional_cents","Test: Rundungsfehler bei Bruchteilen"
"passed","Thu Dec 25 12:57:42 UTC 2025","Thu Dec 25 12:57:42 UTC 2025","4","invoices.tests","test_models","TestInvoiceCancellation","","","test_invoice_notes_field","Test: Notes können gespeichert werden"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_highlight_box_info","Test: highlight_box() mit info"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_conditional_muted_with_html","Test: conditional_muted() mit HTML Content"
"passed","Thu Dec 25 12:59:51 UTC 2025","Thu Dec 25 12:59:54 UTC 2025","2617","customers.tests","test_services","TestServicesEdgeCases","","","test_calculator_with_very_large_amount","Test: Calculator mit sehr großem Betrag"
"passed","Thu Dec 25 12:58:41 UTC 2025","Thu Dec 25 12:58:41 UTC 2025","2","customers.tests","test_models","TestDiscountCodeCalculation","","","test_get_discount_display_percentage","Test: Formatierte Rabattanzeige Prozent"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestSimpleText","","","test_text_with_color","Test: Text mit Farbe"
"passed","Thu Dec 25 12:55:21 UTC 2025","Thu Dec 25 12:55:41 UTC 2025","20319","courses.tests","test_course_emails","TestCourseStartEmailService","","","test_send_course_start_email_mixed_participants","Test: send_course_start_email mit Präsenz + Online"
"passed","Thu Dec 25 12:59:44 UTC 2025","Thu Dec 25 12:59:44 UTC 2025","1","customers.tests","test_services","TestDiscountCodeFormatter","","","test_format_full_info_fixed_amount","Test: format_full_info() mit festem Betrag"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","3","offers.tests","test_models","TestOfferModel","","","test_offer_course_duration_optional","Test: course_duration ist optional"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_highlight_box_warning","Test: highlight_box() mit warning"
"passed","Thu Dec 25 12:55:08 UTC 2025","Thu Dec 25 12:55:08 UTC 2025","1","courses.tests","test_course_emails","TestCourseStartEmailService","","","test_build_email_payload_no_html_content","Test: build_email_payload ohne html_content"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","34","courses.tests","test_services","TestCourseStatusChecker","","","test_is_ongoing_true","Test: is_ongoing() True für laufende Kurse"
"passed","Thu Dec 25 12:55:56 UTC 2025","Thu Dec 25 12:55:56 UTC 2025","2","courses.tests","test_models","TestLocationModel","","","test_location_creation","Test: Location wird erstellt"
"passed","Thu Dec 25 12:59:12 UTC 2025","Thu Dec 25 12:59:12 UTC 2025","1","customers.tests","test_services","TestDiscountCodeValidator","","","test_validator_initialization","Test: Validator wird initialisiert"
"passed","Thu Dec 25 12:55:58 UTC 2025","Thu Dec 25 12:55:58 UTC 2025","23","courses.tests","test_services","TestLocationGeocoder","","","test_geocoder_initialization","Test: Geocoder wird initialisiert"
"passed","Thu Dec 25 12:59:53 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","2102","customers.tests","test_services","TestServicesEdgeCases","","","test_calculator_with_zero_amount","Test: Calculator mit 0€ Rechnungsbetrag"
"passed","Thu Dec 25 12:59:05 UTC 2025","Thu Dec 25 12:59:05 UTC 2025","0","customers.tests","test_services","TestAddressGeocoder","","","test_geocoder_initialization","Test: Geocoder wird initialisiert"
"passed","Thu Dec 25 12:56:49 UTC 2025","Thu Dec 25 12:56:49 UTC 2025","1","invoices.tests","test_models","TestInvoiceDateManager","","","test_get_issue_date_none_returns_today","Test: None gibt heute zurück"
"passed","Thu Dec 25 12:55:45 UTC 2025","Thu Dec 25 12:55:45 UTC 2025","25","courses.tests","test_models","TestCourseModel","","","test_course_creation","Test: Course wird erstellt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_payment_status_pending","Test: payment_status() ausstehend"
"passed","Thu Dec 25 13:00:05 UTC 2025","Thu Dec 25 13:00:05 UTC 2025","5","accounting.tests","test_models","TestAccountingSignals","","","test_signal_entry_has_correct_description","Test: Entry-Beschreibung enthält Invoice-Nummer"
"passed","Thu Dec 25 12:58:51 UTC 2025","Thu Dec 25 12:58:51 UTC 2025","1","customers.tests","test_models","TestDiscountCodeValidation","","","test_is_valid_active_code","Test: is_valid() für aktiven Code"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","1","offers.tests","test_models","TestOfferModel","","","test_offer_string_representation","Test: __str__ gibt Title, Format, Einheiten und Preis"
"passed","Thu Dec 25 12:58:12 UTC 2025","Thu Dec 25 12:58:12 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_string_representation","Test: __str__ gibt Code und Kundenname"
"passed","Thu Dec 25 12:57:26 UTC 2025","Thu Dec 25 12:57:26 UTC 2025","0","invoices.tests","test_models","TestInvoiceSave","","","test_save_raises_error_without_course_or_offer","Test: save() wirft ValueError wenn weder Course noch Offer"
"passed","Thu Dec 25 12:55:50 UTC 2025","Thu Dec 25 12:55:50 UTC 2025","1","courses.tests","test_models","TestCourseMethods","","","test_course_get_course_dates","Test: get_course_dates() ruft Service auf"
"passed","Thu Dec 25 12:59:23 UTC 2025","Thu Dec 25 12:59:23 UTC 2025","35","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_code_with_body_workout_course","Test: generate() mit Body-Workout-Kurs"
"passed","Thu Dec 25 12:55:32 UTC 2025","Thu Dec 25 12:55:51 UTC 2025","19318","courses.tests","test_course_emails","TestCourseEmailServicesIntegration","","","test_full_course_email_workflow_completion","Test: Kompletter Workflow - Kurs Completion Email"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","32","courses.tests","test_services","TestCourseStatusChecker","","","test_is_expired_true","Test: is_expired() True für abgelaufene Kurse"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","3","bewegungsradius.tests","test_pdf_service","TestPdfService","","","test_service_initialization","Test: Service wird erstellt"
"passed","Thu Dec 25 12:59:18 UTC 2025","Thu Dec 25 12:59:18 UTC 2025","1","customers.tests","test_services","TestDiscountCodeValidator","","","test_validate_code_today_is_last_day","Test: validate() wenn heute der letzte gültige Tag ist"
"passed","Thu Dec 25 12:58:28 UTC 2025","Thu Dec 25 12:58:28 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_with_course","Test: Discount Code mit speziischem Kurs"
"passed","Thu Dec 25 12:55:07 UTC 2025","Thu Dec 25 12:55:07 UTC 2025","0","courses.tests","test_course_emails","TestCourseStartEmailService","","","test_build_email_payload","Test: build_email_payload erstellt Payload"
"passed","Thu Dec 25 12:56:53 UTC 2025","Thu Dec 25 12:56:53 UTC 2025","3","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_sets_invoice_number","Test: Setzt Rechnungsnummer"
"passed","Thu Dec 25 12:56:49 UTC 2025","Thu Dec 25 12:56:49 UTC 2025","1","invoices.tests","test_models","TestInvoiceDateManager","","","test_get_due_date_none_and_no_issue_date","Test: None issue_date nutzt heute + 14 Tage"
"passed","Thu Dec 25 12:58:47 UTC 2025","Thu Dec 25 12:58:47 UTC 2025","3","customers.tests","test_models","TestDiscountCodeStatus","","","test_use_code_persists_to_database","Test: use_code() speichert in Datenbank"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_conditional_muted_true","Test: conditional_muted() mit is_muted=True"
"passed","Thu Dec 25 12:56:44 UTC 2025","Thu Dec 25 12:56:44 UTC 2025","1","invoices.tests","test_models","TestTaxCalculator","","","test_calculate_total_with_tax","Test: Gesamtbetrag mit Steuern"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","2","accounting.tests","test_models","TestAccountingEntryModel","","","test_entry_type_display","Test: get_entry_type_display() gibt Deutsche Bezeichnung"
"passed","Thu Dec 25 12:56:16 UTC 2025","Thu Dec 25 12:56:31 UTC 2025","15536","courses.tests","test_services","TestCourseServicesIntegration","","","test_course_participant_and_status_integration","Test: Teilnehmer und Status zusammen"
"passed","Thu Dec 25 12:57:33 UTC 2025","Thu Dec 25 12:57:33 UTC 2025","4","invoices.tests","test_models","TestInvoiceModel","","","test_invoice_string_representation_with_offer","Test: __str__() zeigt korrekt Offer-Informationen"
"passed","Thu Dec 25 12:59:37 UTC 2025","Thu Dec 25 12:59:37 UTC 2025","2","customers.tests","test_services","TestDiscountCodeFormatter","","","test_format_full_info","Test: format_full_info() formatiert komplette Info"
"passed","Thu Dec 25 12:56:31 UTC 2025","Thu Dec 25 12:56:49 UTC 2025","17916","courses.tests","test_services","TestCourseServicesIntegration","","","test_full_course_lifecycle","Test: Kompletter Course Lifecycle"
"passed","Thu Dec 25 12:57:24 UTC 2025","Thu Dec 25 12:57:24 UTC 2025","4","invoices.tests","test_models","TestInvoiceSave","","","test_save_recalculates_dates","Test: save() setzt Daten korrekt"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestConsumeFileStorage","","","test_save_returns_filepath","Test: save() gibt korrekten Pfad zurück"
"passed","Thu Dec 25 12:59:53 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","3507","customers.tests","test_services","TestServicesEdgeCases","","","test_generator_with_special_characters_in_name","Test: Generator mit Umlauten im Namen"
"passed","Thu Dec 25 12:56:52 UTC 2025","Thu Dec 25 12:56:52 UTC 2025","3","invoices.tests","test_models","TestDiscountApplier","","","test_discount_percentage_vs_fixed_comparison","Test: Vergleich Prozent vs Festbetrag"
"passed","Thu Dec 25 12:59:35 UTC 2025","Thu Dec 25 12:59:35 UTC 2025","2","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_discount_zero_percentage","Test: calculate_discount_amount() mit 0% Rabatt"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","0","offers.tests","test_models","TestZPPCertificationValidation","","","test_days_until_expiry_active","Test: days_until_expiry() berechnet Tage korrekt"
"passed","Thu Dec 25 12:57:00 UTC 2025","Thu Dec 25 12:57:00 UTC 2025","2","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_sets_course_id_custom","Test: Setzt course_id_custom"
"passed","Thu Dec 25 12:55:45 UTC 2025","Thu Dec 25 12:55:45 UTC 2025","26","courses.tests","test_models","TestCourseModel","","","test_course_email_tracking_flags","Test: Email Tracking Flags"
"passed","Thu Dec 25 12:55:02 UTC 2025","Thu Dec 25 12:55:02 UTC 2025","7","courses.tests","test_course_emails","TestCourseStartEmailService","","","test_send_course_start_email_empty_participants","Test: send_course_start_email ohne Teilnehmer"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestColors","","","test_colors_has_status_colors","Test: Status Colors sind definiert"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestDisplayHelpers","","","test_colored_bold_returns_strong","Test: colored_bold() gibt <strong> zurück"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","1","offers.tests","test_models","TestOfferProperties","","","test_zpp_prevention_id_rückwärtskompatibilität","Test: zpp_prevention_id ist Rückwärtskompatibilität"
"passed","Thu Dec 25 12:55:10 UTC 2025","Thu Dec 25 12:55:10 UTC 2025","3","courses.tests","test_course_emails","TestCourseCompletionEmailService","","","test_get_template_config_without_discount","Test: get_template_config ohne Rabattcode"
"passed","Thu Dec 25 12:57:55 UTC 2025","Thu Dec 25 12:58:00 UTC 2025","5560","customers.tests","test_models","TestCustomerModel","","","test_customer_birthday_optional","Test: Geburtstag ist optional"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","0","offers.tests","test_models","TestZPPCertificationValidation","","","test_days_until_expiry_expired","Test: days_until_expiry() gibt 0 für abgelaufene Cert"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","2","bewegungsradius.tests","test_pdf_service","TestPdfService","","","test_generate_and_save_saves_file","Test: generate_and_save() speichert Datei"
"passed","Thu Dec 25 13:00:04 UTC 2025","Thu Dec 25 13:00:04 UTC 2025","13","accounting.tests","test_models","TestAccountingIntegration","","","test_full_invoice_to_accounting_workflow","Test: Kompletter Workflow von Invoice zu Accounting (draft → paid → cancelled)"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_yes_no_simple_false","Test: yes_no_simple() mit False"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","2","offers.tests","test_models","TestZPPCertificationModel","","","test_zpp_certification_is_active_default_true","Test: is_active ist default True"
"passed","Thu Dec 25 12:56:48 UTC 2025","Thu Dec 25 12:56:48 UTC 2025","1","invoices.tests","test_models","TestDiscountApplier","","","test_apply_no_discount_code","Test: Keine Veränderung ohne Code"
"passed","Thu Dec 25 13:00:00 UTC 2025","Thu Dec 25 13:00:00 UTC 2025","3","accounting.tests","test_models","TestAccountingQueries","","","test_query_all_income_entries","Test: Filter nach Einnahmen"
"passed","Thu Dec 25 12:59:32 UTC 2025","Thu Dec 25 12:59:32 UTC 2025","1","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_final_amount_with_discount","Test: calculate_final_amount() mit Rabatt"
"passed","Thu Dec 25 12:55:45 UTC 2025","Thu Dec 25 12:55:45 UTC 2025","25","courses.tests","test_models","TestCourseModel","","","test_course_weekday_auto_calculated","Test: weekday wird automatisch berechnet"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_yes_no_icon_only_false","Test: yes_no_icon_only() mit False"
"passed","Thu Dec 25 12:57:45 UTC 2025","Thu Dec 25 12:57:49 UTC 2025","3501","invoices.tests","test_models","TestInvoiceIntegration","","","test_invoice_with_offer_complete_workflow","Test: Kompletter Workflow mit Offer (10er-Karten)"
"passed","Thu Dec 25 12:55:02 UTC 2025","Thu Dec 25 12:55:02 UTC 2025","3","courses.tests","test_course_emails","TestDiscountCodeService","","","test_get_discount_code_for_participant_success","Test: Gibt Rabattcode zurück wenn vorhanden"
"passed","Thu Dec 25 12:57:41 UTC 2025","Thu Dec 25 12:57:41 UTC 2025","4","invoices.tests","test_models","TestInvoiceCancellation","","","test_invoice_zpp_prevention_id_field","Test: ZPP Präventions-ID kann gespeichert werden"
"passed","Thu Dec 25 12:59:20 UTC 2025","Thu Dec 25 12:59:20 UTC 2025","1","customers.tests","test_services","TestDiscountCodeValidator","","","test_validate_code_today_is_first_day","Test: validate() wenn heute der erste gültige Tag ist"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestSimpleText","","","test_muted_text","Test: muted() gibt grauen Text zurück"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestStatusIndicator","","","test_active_inactive_inactive","Test: active_inactive() inaktiv"
"passed","Thu Dec 25 12:59:13 UTC 2025","Thu Dec 25 12:59:13 UTC 2025","0","customers.tests","test_services","TestAddressGeocoder","","","test_geocoder_has_geolocator","Test: Geocoder hat Geolocator-Instanz"
"passed","Thu Dec 25 12:56:02 UTC 2025","Thu Dec 25 12:56:02 UTC 2025","26","courses.tests","test_services","TestCeleryTaskManager","","","test_get_task_name_completion_format","Test: get_task_name() für Completion Task hat aussagekräftiges Format"
"passed","Thu Dec 25 12:59:58 UTC 2025","Thu Dec 25 12:59:58 UTC 2025","1","accounting.tests","test_models","TestAccountingEntryModel","","","test_entry_date_defaults_to_today","Test: date wird auf heute gesetzt wenn nicht angegeben"
"passed","Thu Dec 25 12:57:19 UTC 2025","Thu Dec 25 12:57:19 UTC 2025","4","invoices.tests","test_models","TestInvoiceModel","","","test_get_title_with_offer","Test: get_title() gibt Offer Titel zurück"
"passed","Thu Dec 25 12:59:33 UTC 2025","Thu Dec 25 12:59:33 UTC 2025","2","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_discount_fixed_amount","Test: calculate_discount_amount() mit festem Betrag"
"passed","Thu Dec 25 13:00:00 UTC 2025","Thu Dec 25 13:00:00 UTC 2025","3","accounting.tests","test_models","TestAccountingQueries","","","test_query_total_income","Test: Summe aller Einnahmen berechnen"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestIconBadge","","","test_info_badge","Test: Info Badge"
"passed","Thu Dec 25 12:55:06 UTC 2025","Thu Dec 25 12:55:06 UTC 2025","2","courses.tests","test_course_emails","TestCourseCompletionEmailService","","","test_get_template_config_with_discount","Test: get_template_config mit Rabattcode"
"passed","Thu Dec 25 12:55:46 UTC 2025","Thu Dec 25 12:55:46 UTC 2025","1","courses.tests","test_models","TestCourseProperties","","","test_course_zpp_prevention_id_property","Test: zpp_prevention_id Property"
"passed","Thu Dec 25 12:54:58 UTC 2025","Thu Dec 25 12:54:58 UTC 2025","3","courses.tests","test_course_emails","TestDiscountCodeRepository","","","test_find_active_for_course_and_customer_expired","Test: Findet Code nicht wenn abgelaufen"
"passed","Thu Dec 25 12:59:33 UTC 2025","Thu Dec 25 12:59:33 UTC 2025","1","customers.tests","test_services","TestDiscountCodeCalculator","","","test_calculate_final_amount_full_discount","Test: calculate_final_amount() mit vollem Rabatt"
"passed","Thu Dec 25 12:58:31 UTC 2025","Thu Dec 25 12:58:31 UTC 2025","2","customers.tests","test_models","TestCustomerDiscountCodeModel","","","test_discount_code_email_sent_at_optional","Test: email_sent_at ist optional"
"passed","Thu Dec 25 12:56:50 UTC 2025","Thu Dec 25 12:56:50 UTC 2025","1","invoices.tests","test_models","TestDiscountApplier","","","test_apply_stores_original_amount","Test: Speichert Originalbetrag"
"passed","Thu Dec 25 12:57:46 UTC 2025","Thu Dec 25 12:57:46 UTC 2025","1","customers.tests","test_models","TestContactChannelModel","","","test_contact_channel_creation","Test: ContactChannel wird erstellt"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_email_base","TestEmailTemplateConfig","","","test_template_config_initialization","TemplateConfig wird mit Pfad und Context initialisiert"
"passed","Thu Dec 25 12:57:00 UTC 2025","Thu Dec 25 12:57:00 UTC 2025","3","invoices.tests","test_models","TestInvoiceInitializer","","","test_initialize_sets_course_units","Test: Setzt course_units vom offer"
"passed","Thu Dec 25 13:00:08 UTC 2025","Thu Dec 25 13:00:08 UTC 2025","8","accounting.tests","test_models","TestAccountingSignalsWithOffer","","","test_signal_creates_entry_for_invoice_with_offer_only","Test: Entry wird erstellt für Invoice mit Offer (ohne Course)"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","0","offers.tests","test_models","TestZPPCertificationModel","","","test_zpp_certification_string_representation","Test: __str__ gibt ZPP-ID und Name"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","0","bewegungsradius.tests","test_admin_styles","TestSimpleText","","","test_text_returns_safestring","Test: text() gibt SafeString zurück"
"passed","Thu Dec 25 12:55:41 UTC 2025","Thu Dec 25 12:55:41 UTC 2025","2","courses.tests","test_models","TestLocationModel","","","test_location_string_representation","Test: __str__ gibt Name mit Teilnehmerzahl"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_email_base","TestEmailPayload","","","test_payload_initialization","Payload wird mit allen Feldern initialisiert"
"passed","Thu Dec 25 12:59:07 UTC 2025","Thu Dec 25 12:59:08 UTC 2025","1003","customers.tests","test_services","TestAddressGeocoder","","","test_geocode_with_service_error","Test: geocode() bei Service-Fehler"
"passed","Thu Dec 25 12:59:26 UTC 2025","Thu Dec 25 12:59:26 UTC 2025","26","customers.tests","test_services","TestDiscountCodeGenerator","","","test_generate_includes_month_year","Test: generate() enthält Monat und Jahr"
"passed","Thu Dec 25 12:59:55 UTC 2025","Thu Dec 25 12:59:55 UTC 2025","3","offers.tests","test_models","TestOfferModel","","","test_offer_is_tax_exempt_default_true","Test: is_tax_exempt ist default True"
"passed","Thu Dec 25 12:59:56 UTC 2025","Thu Dec 25 12:59:56 UTC 2025","1","bewegungsradius.tests","test_admin_styles","TestSimpleText","","","test_literal_text_error","Test: literal_text mit error"
"passed","Thu Dec 25 12:56:49 UTC 2025","Thu Dec 25 12:56:49 UTC 2025","1","invoices.tests","test_models","TestInvoiceDateManager","","","test_get_due_date_with_date","Test: Gibt angegebenes Fälligkeitsdatum zurück"
"passed","Thu Dec 25 12:59:57 UTC 2025","Thu Dec 25 12:59:57 UTC 2025","1","bewegungsradius.tests","test_pdf_service","TestExceptions","","","test_file_storage_error_is_exception","Test: FileStorageError ist Exception"
"passed","Thu Dec 25 12:55:02 UTC 2025","Thu Dec 25 12:55:02 UTC 2025","0","courses.tests","test_course_emails","TestCourseCompletionEmailService","","","test_template_path_set","Test: Template Path ist gesetzt"
"passed","Thu Dec 25 12:57:07 UTC 2025","Thu Dec 25 12:57:11 UTC 2025","4204","invoices.tests","test_models","TestInvoiceModel","","","test_invoice_total_amount_property","Test: total_amount berechnet Gesamtsumme"
